county_fips_code,the_number_of_providers,the_average_supply_level,social_vulnerability_index_svi,cvac_level_of_concern_for_vaccination_rollout,percent_adults_fully_vaccinated_against_covid_19_as_of_6_10_21,estimated_hesitant,estimated_hesitant_or_unsure,estimated_strongly_hesitant,masks_order_code,completeness_pct,metro_status,series_complete_pop_pct,series_complete_yes,series_complete_pop_pct_svi,series_complete_pop_pct_ur_equity,general_gb_order_code,general_gb_order_group,general_or_under_6ft_bans_gatherings_over,stay_at_home_order_code,community_transmission_level,avg_asthma,avg_chd,avg_checkup,avg_copd,avg_smoking,avg_depression,avg_diabetes,avg_ghlth,avg_lpa,avg_mhlth,avg_obesity,avg_sleep
1578,39,0.38461538461538464,0.25,0.19,0.257,481,477,0.0988,2,95.3,1,18.4,6919.0,5.0,5.0,0,4,7,2,3,8.528571428571428,6.5285714285714285,69.82857142857142,6.571428571428571,19.414285714285715,17.714285714285715,9.357142857142858,16.7,30.614285714285714,11.471428571428572,37.22857142857143,32.84285714285714
1579,17,1.2941176470588236,0.77,0.61,0.298,603,645,0.105,2,98.6,1,19.1,5282.0,13.0,5.0,0,4,7,2,2,11.6,9.383333333333333,77.13333333333334,13.616666666666667,30.433333333333334,24.3,14.6,27.516666666666666,37.56666666666667,20.15,41.06666666666667,43.45
1580,141,0.5815602836879432,0.58,0.16,0.391,544,574,0.0924,2,98.6,0,26.3,26918.0,9.0,1.0,0,4,7,2,2,10.596969696969698,7.754545454545455,77.5909090909091,10.075757575757576,23.927272727272726,20.957575757575757,13.43030303030303,22.56969696969697,36.06969696969697,18.284848484848485,40.18787878787879,42.17878787878788
1581,49,0.6122448979591837,0.43,0.36,0.37,506,529,0.0899,2,98.6,1,24.5,13120.0,5.0,5.0,0,4,7,2,2,10.463636363636363,7.590909090909091,76.75454545454545,10.018181818181818,22.972727272727273,22.527272727272727,11.563636363636364,21.09090909090909,31.572727272727274,17.51818181818182,33.96363636363636,38.127272727272725
1582,143,0.43356643356643354,0.79,0.49,0.453,586,632,0.1008,2,98.6,1,28.8,28021.0,13.0,5.0,0,4,7,2,2,11.076,8.764,76.7,12.196,26.9,24.356,13.96,26.188,36.08,19.152,43.312,42.536
1583,87,1.0,0.73,0.2,0.43,503,561,0.0893,2,98.6,1,30.8,20096.0,10.0,6.0,0,4,7,2,2,11.513333333333334,6.16,74.24,8.9,23.633333333333333,26.98,9.613333333333333,20.973333333333333,30.64,21.88,31.406666666666666,39.82
1584,43,0.37209302325581395,0.05,0.07,0.394,418,405,0.0798,2,98.6,1,26.8,12225.0,1.0,5.0,0,4,7,2,2,10.090909090909092,7.136363636363637,78.51818181818182,9.281818181818181,21.2,21.636363636363637,10.872727272727273,18.7,28.736363636363638,15.9,39.5,37.054545454545455
1585,86,0.7906976744186046,0.36,0.24,0.399,464,497,0.0848,2,98.6,0,24.1,16115.0,5.0,1.0,0,4,7,2,2,10.385,8.405,78.665,11.175,26.04,23.21,12.795,23.375,36.125,17.845,37.265,39.575
1586,28,0.7142857142857143,0.4,0.32,0.363,547,551,0.0931,2,98.6,0,23.5,10207.0,5.0,1.0,0,4,7,2,2,10.877777777777778,7.733333333333333,78.18888888888888,10.722222222222221,24.41111111111111,23.488888888888887,12.677777777777777,22.844444444444445,33.41111111111111,18.18888888888889,37.855555555555554,39.32222222222222
1587,393,0.5190839694656488,0.36,0.12,0.492,413,422,0.0801,2,98.6,0,32.3,123928.0,6.0,2.0,0,4,7,2,2,10.79375,6.61875,77.9275,8.85125,23.61625,21.82625,11.1675,20.46875,28.9975,17.80875,35.1875,37.6375
1588,26,0.5,0.15,0.27,0.401,449,445,0.0838,2,98.6,0,26.4,7118.0,1.0,1.0,0,4,7,2,3,10.342857142857143,7.914285714285715,77.28571428571429,10.714285714285714,23.84285714285714,22.428571428571427,12.528571428571428,21.62857142857143,31.314285714285713,17.257142857142856,37.92857142857143,41.128571428571426
1589,33,1.2727272727272727,0.3,0.18,0.409,499,520,0.0885,2,98.6,1,27.4,10652.0,5.0,5.0,0,4,7,2,2,10.25,6.97,77.03,9.53,23.65,22.4,11.68,20.42,30.07,17.47,39.07,38.76
1590,157,0.445859872611465,0.73,0.23,0.484,535,580,0.0918,2,98.6,0,30.8,41321.0,10.0,2.0,0,4,7,2,1,11.472727272727273,8.302272727272728,77.86818181818182,10.938636363636364,25.504545454545454,23.479545454545455,13.647727272727273,24.388636363636362,32.84318181818182,19.16590909090909,41.67045454545455,42.58181818181818
1591,208,0.47596153846153844,0.1,0.06,0.513,432,401,0.0816,2,98.6,0,34.6,71522.0,2.0,2.0,0,4,7,2,2,10.02051282051282,6.1461538461538465,75.54358974358975,8.484615384615385,23.628205128205128,22.630769230769232,10.251282051282052,18.369230769230768,28.635897435897437,16.661538461538463,36.833333333333336,36.68974358974359
1592,76,0.8289473684210527,0.44,0.18,0.429,603,645,0.105,2,98.6,1,26.4,11068.0,5.0,5.0,0,4,7,2,2,10.744444444444444,7.411111111111111,76.38888888888889,10.222222222222221,25.644444444444446,24.366666666666667,11.944444444444445,21.666666666666668,33.1,18.4,39.81111111111111,40.84444444444444
1593,111,0.5675675675675675,0.49,0.25,0.437,473,487,0.085,2,98.6,1,30.0,30607.0,6.0,6.0,0,4,7,2,2,10.629166666666666,8.320833333333333,79.1875,11.425,25.9,24.6625,13.383333333333333,23.416666666666668,34.94166666666667,18.35,38.6375,38.55833333333333
1594,40,1.15,0.62,0.54,0.353,616,646,0.113,2,98.6,1,21.5,7869.0,9.0,5.0,0,4,7,2,1,10.59,8.58,77.08,11.75,26.79,23.76,13.28,24.03,34.68,18.56,39.01,38.83
1595,56,0.42857142857142855,0.32,0.24,0.418,496,526,0.088,2,98.6,1,29.5,12220.0,5.0,5.0,0,4,7,2,2,10.561538461538461,8.684615384615384,77.43076923076923,11.238461538461538,25.43076923076923,23.884615384615383,13.292307692307693,23.361538461538462,31.815384615384616,18.06923076923077,39.36153846153846,40.96153846153846
1596,1549,0.48095545513234345,0.68,0.24,0.57,343,367,0.0713,2,98.6,0,38.9,480262.0,10.0,2.0,0,4,7,2,2,11.971783295711061,7.5489841986455986,78.46252821670429,9.397291196388261,23.47313769751693,21.486004514672686,13.86117381489842,23.91218961625282,31.70045146726862,17.699322799097065,38.81670428893905,45.77155756207675
1597,53,1.660377358490566,0.13,0.13,0.364,469,472,0.0854,2,98.6,1,21.0,10757.0,1.0,5.0,0,4,7,2,2,10.125,7.95,76.85833333333333,10.391666666666667,23.608333333333334,22.608333333333334,12.575,21.583333333333332,32.041666666666664,17.341666666666665,37.641666666666666,39.55833333333333
1598,58,0.3103448275862069,0.22,0.1,0.462,459,478,0.0848,2,98.6,1,29.4,11198.0,1.0,5.0,0,4,7,2,2,10.277777777777779,6.977777777777778,77.71111111111111,9.311111111111112,22.044444444444444,22.666666666666668,11.688888888888888,20.211111111111112,30.622222222222224,16.7,38.94444444444444,39.37777777777778
1599,286,0.5804195804195804,0.02,0.0,0.705,235,180,0.0611,2,98.6,0,45.1,94302.0,3.0,3.0,0,4,7,2,2,8.94,4.791428571428572,77.58,6.1657142857142855,16.685714285714287,20.32,8.602857142857143,13.588571428571429,21.434285714285714,13.594285714285714,32.40857142857143,37.01428571428571
1600,79,0.6582278481012658,0.29,0.07,0.54,398,386,0.077,2,98.6,1,31.4,23324.0,6.0,6.0,0,4,7,2,2,10.13888888888889,7.855555555555555,79.52222222222223,9.805555555555555,23.13888888888889,21.33888888888889,13.222222222222221,22.038888888888888,30.36111111111111,16.205555555555556,40.97222222222222,39.47222222222222
1601,179,0.5754189944134078,0.24,0.06,0.516,412,393,0.0796,2,98.6,0,33.1,52149.0,2.0,2.0,0,4,7,2,2,10.378571428571428,6.485714285714286,77.91071428571429,8.864285714285714,22.025,24.021428571428572,10.978571428571428,19.29642857142857,29.50357142857143,16.910714285714285,39.17142857142857,40.232142857142854
1602,44,0.8181818181818182,0.5,0.3,0.388,589,625,0.1022,2,98.6,1,25.7,7329.0,9.0,5.0,0,4,7,2,2,10.957142857142857,8.071428571428571,76.72857142857143,11.042857142857143,26.8,25.314285714285713,12.728571428571428,23.928571428571427,35.128571428571426,18.557142857142857,41.97142857142857,41.55714285714286
1603,1602,0.5855181023720349,0.51,0.09,0.559,377,387,0.0741,2,98.6,0,37.0,487148.0,10.0,2.0,0,4,7,2,2,10.654770318021201,5.948056537102474,76.26219081272085,7.817314487632509,22.625441696113075,21.60706713780919,11.264664310954064,19.929681978798587,29.54628975265018,16.977385159010602,36.93886925795053,41.5113074204947
1604,43,0.46511627906976744,0.18,0.06,0.478,410,425,0.0788,2,98.6,0,25.2,10620.0,1.0,1.0,0,4,7,2,2,10.21111111111111,6.977777777777778,77.87777777777778,9.011111111111111,21.633333333333333,22.622222222222224,11.4,19.755555555555556,30.288888888888888,16.566666666666666,37.65555555555556,38.888888888888886
1605,37,1.027027027027027,0.66,0.37,0.409,503,561,0.0893,2,98.6,1,18.5,5527.0,9.0,5.0,0,4,7,2,2,11.1,8.285714285714286,77.18571428571428,11.342857142857143,26.0,24.02857142857143,13.114285714285714,24.114285714285714,35.128571428571426,18.614285714285714,41.7,41.47142857142857
1606,132,0.4015151515151515,0.09,0.14,0.583,306,249,0.0707,2,98.6,0,39.0,36528.0,2.0,2.0,0,4,7,2,1,10.047619047619047,6.904761904761905,77.51428571428572,8.823809523809524,19.99047619047619,21.633333333333333,10.8,18.552380952380954,28.20952380952381,15.304761904761905,36.61904761904762,36.84761904761905
1607,202,0.5346534653465347,0.21,0.03,0.57,347,330,0.0716,2,98.6,0,39.7,67007.0,2.0,2.0,0,4,7,2,2,10.585714285714285,6.208571428571428,77.82857142857142,7.871428571428571,18.78857142857143,22.228571428571428,10.254285714285714,17.86,26.82,16.154285714285713,36.705714285714286,37.59428571428571
1608,38,1.0,0.67,0.44,0.412,616,646,0.113,2,98.6,1,26.8,10424.0,9.0,5.0,0,4,7,2,2,11.05,8.61,78.46,11.99,25.83,24.04,13.78,23.94,33.35,18.73,38.18,41.34
1609,1017,0.5929203539823009,0.54,0.09,0.563,322,320,0.0694,2,98.6,0,38.2,312416.0,10.0,2.0,0,4,7,2,2,10.695495495495496,6.354954954954955,79.52432432432433,8.253153153153153,21.30045045045045,20.527927927927927,11.975225225225225,20.43018018018018,29.415315315315315,17.32882882882883,34.72387387387387,37.46756756756757
1610,81,0.6790123456790124,0.21,0.04,0.454,387,369,0.0765,2,98.6,1,31.1,23557.0,2.0,6.0,0,4,7,2,1,9.830769230769231,6.4,76.8923076923077,8.346153846153847,21.23076923076923,21.476923076923075,10.669230769230769,18.107692307692307,27.23846153846154,16.223076923076924,32.00769230769231,38.55384615384615
1611,42,1.0714285714285714,0.47,0.55,0.349,499,520,0.0885,2,98.6,1,22.0,6894.0,5.0,5.0,0,4,7,2,2,10.485714285714286,7.3,76.65714285714286,10.114285714285714,24.042857142857144,23.914285714285715,11.714285714285714,21.32857142857143,31.271428571428572,18.742857142857144,37.857142857142854,40.34285714285714
1612,24,0.6666666666666666,0.52,0.55,0.393,560,590,0.097,2,98.6,1,28.4,4271.0,9.0,5.0,0,4,7,2,2,10.66,8.66,78.74,11.64,26.56,22.54,13.34,23.66,33.48,17.7,36.86,40.7
1613,27,1.2592592592592593,0.16,0.11,0.487,459,478,0.0848,2,98.6,1,30.5,8231.0,2.0,6.0,0,4,7,2,2,9.771428571428572,7.071428571428571,78.5,9.042857142857143,21.885714285714286,21.385714285714286,11.485714285714286,19.771428571428572,27.785714285714285,16.2,36.385714285714286,38.357142857142854
1614,78,0.9743589743589743,0.69,0.4,0.335,603,645,0.105,2,98.6,1,21.5,9273.0,9.0,5.0,0,4,7,2,2,10.78888888888889,8.655555555555555,76.5,12.022222222222222,28.266666666666666,24.11111111111111,13.377777777777778,25.07777777777778,35.355555555555554,19.344444444444445,41.5,40.888888888888886
1615,31,0.7741935483870968,0.47,0.22,0.425,598,637,0.1043,2,98.6,0,27.2,7676.0,5.0,1.0,0,4,7,2,2,10.571428571428571,8.057142857142857,76.87142857142857,11.042857142857143,25.728571428571428,23.557142857142857,12.585714285714285,23.0,33.385714285714286,17.985714285714284,37.97142857142857,41.714285714285715
1616,24,1.2916666666666667,0.44,0.55,0.185,616,646,0.113,2,98.6,1,10.0,4392.0,5.0,5.0,0,4,7,2,2,11.5875,7.3875,73.525,11.325,28.7125,24.8625,11.025,25.2125,33.65,20.65,35.3875,40.8
1617,52,0.4807692307692308,0.43,0.25,0.422,506,529,0.0899,2,98.6,1,26.9,15700.0,5.0,5.0,0,4,7,2,2,10.346153846153847,7.484615384615385,75.73846153846154,10.307692307692308,24.56923076923077,22.83076923076923,11.946153846153846,22.023076923076925,31.853846153846153,18.276923076923076,36.65384615384615,40.1
1618,47,0.7872340425531915,0.77,0.25,0.422,598,637,0.1043,2,98.6,1,24.1,7816.0,13.0,5.0,0,4,7,2,2,11.157142857142857,8.514285714285714,77.85714285714286,12.142857142857142,26.557142857142857,24.6,13.357142857142858,25.9,34.885714285714286,20.0,41.41428571428571,42.74285714285714
1619,81,0.5679012345679012,0.55,0.28,0.438,464,497,0.0848,2,98.6,0,31.0,20253.0,10.0,2.0,0,4,7,2,2,11.121739130434783,8.773913043478261,76.46521739130435,11.717391304347826,26.52173913043478,23.408695652173915,13.969565217391304,25.07391304347826,36.64782608695652,18.98695652173913,39.10434782608696,40.482608695652175
1620,60,0.75,0.29,0.3,0.396,562,589,0.0961,2,98.6,1,25.9,16156.0,5.0,5.0,0,4,7,2,2,10.408333333333333,7.025,75.05,9.6,21.475,22.525,11.541666666666666,19.391666666666666,29.033333333333335,17.216666666666665,36.74166666666667,38.016666666666666
1621,277,0.4404332129963899,0.13,0.06,0.579,395,378,0.0761,2,98.6,0,40.4,93036.0,3.0,3.0,0,4,7,2,2,10.020689655172413,6.674137931034482,77.33103448275862,8.53448275862069,20.72241379310345,21.474137931034484,10.98103448275862,17.99137931034483,26.932758620689654,15.78448275862069,34.66551724137931,37.87068965517241
1622,88,0.7727272727272727,0.56,0.24,0.371,554,588,0.0957,2,98.6,0,19.7,11693.0,9.0,1.0,0,4,7,2,0,11.3875,8.65625,77.04375,11.825,27.2375,25.8,14.15625,25.25625,36.5125,19.7375,40.51875,43.29375
1623,159,0.2893081761006289,0.23,0.12,0.5,429,412,0.0814,2,98.6,0,32.8,57924.0,2.0,2.0,0,4,7,2,2,10.353125,6.859375,77.45625,9.253125,23.203125,22.4375,11.85,20.253125,30.9375,17.29375,35.98125,39.63125
1624,52,0.9615384615384616,0.32,0.07,0.394,499,520,0.0885,2,98.6,1,27.0,12337.0,5.0,5.0,0,4,7,2,2,10.190909090909091,7.636363636363637,77.73636363636363,10.254545454545454,24.363636363636363,23.545454545454547,11.99090909090909,21.19090909090909,32.627272727272725,17.336363636363636,38.49090909090909,41.61818181818182
1625,350,0.4257142857142857,0.51,0.2,0.558,400,401,0.0769,2,98.6,0,36.6,113362.0,10.0,2.0,0,4,7,2,2,10.871232876712329,7.63013698630137,77.6917808219178,10.128767123287671,23.910958904109588,21.708219178082192,13.476712328767123,23.06027397260274,33.50684931506849,17.575342465753426,40.4,39.673972602739724
1626,534,0.46441947565543074,0.69,0.21,0.517,427,472,0.0802,2,98.6,0,33.3,142468.0,10.0,2.0,0,4,7,2,2,11.736220472440944,7.5984251968503935,78.31889763779527,10.407874015748032,26.26456692913386,23.8755905511811,14.192913385826772,25.291338582677167,34.64724409448819,19.770866141732284,38.94881889763779,42.911023622047246
1627,37,0.7297297297297297,0.34,0.12,0.449,565,577,0.0968,2,98.6,0,29.3,13090.0,5.0,1.0,0,4,7,2,2,10.233333333333333,6.525,77.01666666666667,9.125,23.316666666666666,22.2,11.283333333333333,20.066666666666666,30.283333333333335,16.975,39.333333333333336,40.25833333333333
1628,283,0.45936395759717313,0.59,0.18,0.498,427,462,0.0807,2,98.6,0,31.2,71336.0,10.0,2.0,0,4,7,2,2,11.278571428571428,9.401428571428571,79.88857142857142,11.358571428571429,25.39142857142857,21.515714285714285,16.245714285714286,27.17142857142857,37.098571428571425,18.645714285714284,41.82857142857143,44.25142857142857
1629,75,0.56,0.64,0.36,0.426,562,589,0.0961,2,98.6,1,28.7,18655.0,9.0,5.0,0,4,7,2,2,10.905555555555555,8.161111111111111,77.16666666666667,11.183333333333334,28.894444444444446,24.066666666666666,12.883333333333333,24.583333333333332,35.272222222222226,19.35,38.81111111111111,41.68888888888889
1630,176,0.21022727272727273,0.01,0.02,0.585,334,286,0.0712,2,98.6,0,40.9,73462.0,3.0,3.0,0,4,7,2,2,9.605405405405405,6.072972972972973,78.53243243243243,7.751351351351351,19.01081081081081,21.983783783783785,10.221621621621622,16.48918918918919,25.845945945945946,15.078378378378378,34.597297297297295,37.43783783783784
1631,31,0.6774193548387096,0.68,0.47,0.386,503,561,0.0893,2,98.6,1,25.8,5912.0,9.0,5.0,0,4,7,2,2,11.516666666666667,8.983333333333333,77.73333333333333,12.583333333333334,28.033333333333335,25.433333333333334,14.1,25.233333333333334,35.083333333333336,19.466666666666665,38.5,40.983333333333334
1632,33,0.7575757575757576,0.05,0.06,0.391,418,405,0.0798,2,98.6,1,23.9,9836.0,1.0,5.0,0,4,7,2,2,9.633333333333333,7.233333333333333,76.96666666666667,9.344444444444445,21.22222222222222,21.31111111111111,11.233333333333333,19.0,29.355555555555554,16.244444444444444,35.422222222222224,38.1
1633,94,0.4787234042553192,0.12,0.13,0.44,456,464,0.0842,2,98.6,0,28.9,30902.0,1.0,1.0,0,4,7,2,2,10.095238095238095,7.161904761904762,77.8952380952381,9.385714285714286,22.885714285714286,23.19047619047619,11.709523809523809,19.757142857142856,28.228571428571428,16.761904761904763,39.1,39.023809523809526
1634,16,0.3125,0.44,0.55,0.431,501,512,0.0894,2,98.6,1,30.8,4205.0,6.0,6.0,0,4,7,2,2,10.5,9.275,78.025,12.0,26.275,22.75,13.675,23.975,33.825,17.65,37.5,40.05
1635,628,0.5031847133757962,0.67,0.13,0.502,427,443,0.08,2,98.6,0,33.3,177006.0,10.0,2.0,0,4,7,2,2,11.405263157894737,7.524342105263158,79.15197368421053,10.120394736842105,22.61315789473684,22.1125,14.128947368421052,23.594736842105263,32.31184210526316,17.976973684210527,37.56710526315789,41.53026315789474
1636,11,1.8181818181818181,0.57,0.53,0.382,501,512,0.0894,2,98.6,1,26.8,3882.0,9.0,5.0,0,4,7,2,2,11.125,9.525,78.575,12.9,28.0,23.825,14.525,26.475,35.75,19.35,41.575,42.125
1637,24,0.25,0.19,0.32,0.38,562,589,0.0961,2,98.6,0,25.9,9156.0,1.0,1.0,0,4,7,2,1,10.483333333333333,7.166666666666667,76.36666666666666,10.1,25.133333333333333,23.316666666666666,11.816666666666666,21.316666666666666,32.833333333333336,17.816666666666666,41.21666666666667,39.266666666666666
1638,101,1.188118811881188,0.6,0.16,0.455,588,633,0.1012,2,98.6,1,31.0,26686.0,10.0,6.0,0,4,7,2,2,10.778947368421052,7.947368421052632,77.79473684210527,11.047368421052632,26.426315789473684,22.94736842105263,12.452631578947368,22.878947368421052,32.23157894736842,18.74736842105263,40.04210526315789,40.89473684210526
1639,10,1.5,0.43,0.55,0.372,501,512,0.0894,2,98.6,1,25.9,3735.0,5.0,5.0,0,4,7,2,2,10.1,9.633333333333333,78.73333333333333,11.9,25.633333333333333,22.433333333333334,14.433333333333334,24.5,34.43333333333333,17.6,40.0,40.666666666666664
1640,32,0.6875,0.15,0.09,0.545,342,313,0.0722,2,98.6,1,36.0,14599.0,2.0,6.0,0,4,7,2,1,9.738461538461538,8.1,79.73076923076923,9.792307692307693,20.715384615384615,22.338461538461537,12.361538461538462,19.615384615384617,30.73846153846154,15.092307692307692,35.05384615384615,37.96923076923077
1641,23,1.3043478260869565,0.29,0.26,0.414,459,478,0.0848,2,98.6,1,20.3,3783.0,5.0,5.0,0,4,7,2,2,10.06,7.22,77.7,9.64,23.3,22.78,11.98,20.42,30.9,16.86,36.1,39.5
1642,31,0.9354838709677419,0.55,0.43,0.362,588,633,0.1012,2,98.6,0,23.6,8514.0,9.0,1.0,0,4,7,2,1,10.783333333333333,7.833333333333333,76.86666666666666,11.1,28.0,24.633333333333333,12.316666666666666,23.683333333333334,34.25,19.3,34.583333333333336,43.31666666666667
1643,34,0.7058823529411765,0.28,0.12,0.438,565,577,0.0968,2,98.6,0,28.3,16562.0,5.0,1.0,0,4,7,2,2,10.461538461538462,7.1230769230769235,76.98461538461538,10.007692307692308,25.184615384615384,23.638461538461538,11.492307692307692,21.7,30.676923076923078,17.953846153846154,40.60769230769231,41.39230769230769
1644,39,0.6153846153846154,0.8,0.34,0.392,598,637,0.1043,2,98.6,1,25.5,7088.0,13.0,5.0,0,4,7,2,2,11.75,8.983333333333333,76.81666666666666,12.65,26.666666666666668,24.933333333333334,14.516666666666667,26.783333333333335,36.86666666666667,19.683333333333334,39.016666666666666,41.36666666666667
1645,182,0.46153846153846156,0.25,0.14,0.491,420,418,0.0802,2,98.6,0,34.6,56179.0,2.0,2.0,0,4,7,2,2,10.43142857142857,6.325714285714286,77.07714285714286,8.51142857142857,21.894285714285715,23.185714285714287,10.525714285714285,18.548571428571428,28.497142857142858,17.771428571428572,37.04571428571428,39.73142857142857
1646,34,1.1176470588235294,0.17,0.18,0.386,469,472,0.0854,2,98.6,1,25.8,10529.0,1.0,5.0,0,4,7,2,2,10.3,7.233333333333333,77.7,9.641666666666667,23.358333333333334,22.833333333333332,11.725,20.025,31.116666666666667,16.966666666666665,38.825,38.36666666666667
1647,48,0.6875,0.02,0.09,0.49,387,369,0.0765,2,98.6,1,29.6,10020.0,1.0,5.0,0,4,7,2,1,9.571428571428571,6.514285714285714,77.27142857142857,8.242857142857144,19.514285714285716,19.7,10.471428571428572,17.3,28.614285714285714,15.542857142857143,36.785714285714285,38.871428571428574
1648,150,0.37333333333333335,0.62,0.3,0.396,534,563,0.0933,2,98.6,0,27.8,33669.0,9.0,1.0,0,4,7,2,2,10.746666666666666,8.396666666666667,77.92666666666666,11.01,26.14666666666667,22.346666666666668,13.67,23.793333333333333,35.46,18.31,40.85,39.83
1649,83,0.9156626506024096,0.73,0.11,0.443,589,625,0.1022,2,98.6,1,27.2,20873.0,9.0,5.0,0,4,7,2,2,11.341176470588236,7.817647058823529,76.7764705882353,10.841176470588236,27.188235294117646,24.870588235294118,12.81764705882353,23.876470588235293,33.576470588235296,19.023529411764706,42.923529411764704,43.94705882352941
1650,83,0.5542168674698795,0.4,0.08,0.492,398,386,0.077,2,98.6,1,32.4,18977.0,6.0,6.0,0,4,7,2,1,9.966666666666667,7.5,77.66666666666667,9.72,22.26,21.64,12.546666666666667,21.246666666666666,29.506666666666668,16.966666666666665,38.38666666666666,37.906666666666666
1651,106,0.660377358490566,0.83,0.32,0.404,554,588,0.0957,2,98.6,1,28.0,21081.0,13.0,5.0,0,4,7,2,2,11.56,9.045,77.425,12.535,29.185,25.3,13.84,27.06,36.59,21.0,39.445,44.68
1652,45,0.4666666666666667,0.38,0.28,0.444,496,526,0.088,2,98.6,1,25.1,13859.0,5.0,5.0,0,4,7,2,1,10.357142857142858,7.357142857142857,77.08571428571429,9.607142857142858,23.12857142857143,22.271428571428572,12.05,21.507142857142856,30.55,17.464285714285715,38.292857142857144,39.357142857142854
1653,43,1.3255813953488371,0.19,0.13,0.344,469,472,0.0854,2,98.6,1,23.1,11210.0,1.0,5.0,0,4,7,2,2,10.08,6.73,77.17,9.13,23.1,22.98,10.87,19.95,28.78,17.27,34.65,39.8
1654,486,0.43621399176954734,0.37,0.05,0.481,462,489,0.0843,2,98.6,0,32.7,121235.0,6.0,2.0,0,4,7,2,2,11.086046511627908,7.8313953488372094,78.62906976744186,10.144186046511628,23.726744186046513,21.827906976744185,12.632558139534884,22.506976744186048,30.24767441860465,17.412790697674417,37.21046511627907,39.92674418604651
1655,662,0.5664652567975831,0.33,0.08,0.551,383,394,0.0758,2,98.6,0,36.9,199839.0,6.0,2.0,0,4,7,2,2,10.942222222222222,6.757037037037037,79.07629629629629,9.168888888888889,22.70148148148148,20.354814814814816,11.93925925925926,21.663703703703703,29.91111111111111,17.051111111111112,35.88962962962963,38.90814814814815
1656,249,0.30522088353413657,0.46,0.29,0.478,503,545,0.0892,2,98.6,0,32.9,65084.0,6.0,2.0,0,4,7,2,2,10.729090909090909,8.405454545454546,78.18,11.430909090909092,27.0,23.28181818181818,13.809090909090909,24.28,34.21454545454545,18.012727272727272,37.801818181818184,44.81454545454545
1657,74,0.3918918918918919,0.34,0.28,0.406,560,590,0.097,2,98.6,1,23.9,21953.0,5.0,5.0,0,4,7,2,2,10.714285714285714,7.923809523809524,77.46190476190476,10.795238095238096,23.561904761904763,23.195238095238096,12.361904761904762,22.323809523809523,31.057142857142857,17.447619047619046,38.47142857142857,39.70952380952381
1658,64,0.765625,0.08,0.05,0.564,565,577,0.0968,2,98.6,0,36.1,21280.0,2.0,2.0,0,4,7,2,2,10.22,5.22,76.84,7.24,20.35,21.28,8.89,16.2,26.1,15.61,36.56,38.16
1659,24,0.8333333333333334,0.17,0.16,0.264,418,405,0.0798,2,98.6,1,12.2,3447.0,1.0,5.0,0,4,7,2,2,10.244444444444444,7.611111111111111,77.44444444444444,10.077777777777778,23.533333333333335,22.322222222222223,12.377777777777778,21.011111111111113,31.08888888888889,17.355555555555554,39.44444444444444,39.06666666666667
1660,9,2.0,0.72,0.49,0.343,598,637,0.1043,2,98.6,1,21.6,2826.0,9.0,5.0,0,4,7,2,2,11.166666666666666,8.6,76.66666666666667,12.466666666666667,28.533333333333335,24.0,14.166666666666666,25.966666666666665,39.6,20.1,40.03333333333333,42.3
1661,270,0.6037037037037037,0.05,0.01,0.588,304,256,0.0687,2,98.6,0,38.5,90356.0,2.0,2.0,0,4,7,2,1,9.642424242424243,5.715151515151515,76.57878787878788,7.618181818181818,19.757575757575758,21.55151515151515,9.642424242424243,17.015151515151516,24.509090909090908,15.403030303030302,33.906060606060606,37.163636363636364
1662,97,0.7938144329896907,0.35,0.19,0.478,501,512,0.0894,2,98.6,1,34.3,20536.0,6.0,6.0,0,4,7,2,2,10.675,8.2,78.175,10.50625,22.60625,22.69375,13.025,21.86875,32.51875,17.4625,38.9125,40.55625
1663,96,0.4583333333333333,0.48,0.39,0.414,540,548,0.0969,2,98.6,1,27.9,32231.0,5.0,5.0,0,4,7,2,2,10.15,7.075,76.98125,9.440625,22.5375,22.575,11.134375,20.78125,30.196875,17.690625,38.23125,37.990625
1664,61,0.9836065573770492,0.27,0.1,0.423,459,478,0.0848,2,98.6,1,16.5,6041.0,5.0,5.0,0,4,7,2,2,10.266666666666667,7.344444444444444,77.12222222222222,9.677777777777777,23.711111111111112,23.08888888888889,12.144444444444444,20.68888888888889,30.72222222222222,16.833333333333332,37.477777777777774,39.144444444444446
1665,140,0.30714285714285716,0.17,0.08,0.573,367,352,0.0741,2,98.6,0,38.9,50872.0,2.0,2.0,0,4,7,2,1,10.260714285714286,5.996428571428571,77.09642857142858,7.875,19.760714285714286,22.582142857142856,10.307142857142857,17.45,27.803571428571427,17.239285714285714,38.392857142857146,36.832142857142856
